Second,Millisecond,Depth,Rate (CPM),Release Velocity (MM/S),Valid/Invalid
634,337,5.786,107,301,Valid
634,921,5.743,101,273,Valid
635,457,5.69,113,278,Valid
636,17,5.621,107,268,Valid
636,570,5.382,110,200,Valid
637,106,5.304,108,264,Valid
637,658,5.453,110,267,Valid
638,186,5.512,113,260,Valid
638,738,5.641,107,283,Valid
639,290,5.398,111,221,Valid
639,810,5.578,111,306,Valid
640,370,5.649,108,283,Valid
640,930,5.674,108,269,Valid
641,482,5.745,105,284,Valid
642,34,5.776,110,281,Valid
642,570,5.626,111,256,Valid
643,130,5.593,105,290,Valid
643,691,5.471,110,248,Valid
644,226,5.527,110,259,Valid
644,770,5.629,108,280,Valid
645,323,5.555,110,260,Valid
645,875,5.812,107,335,Valid
646,435,5.761,108,276,Valid
647,11,6.002,102,344,Valid
647,595,6.012,102,313,Valid
648,155,6.114,107,335,Valid
648,707,5.837,111,254,Valid
649,267,5.692,105,237,Valid
649,811,5.535,110,288,Valid
650,363,5.23,108,223,Valid
650,907,5.324,108,269,Valid
651,475,5.331,105,289,Valid
652,43,5.316,105,254,Valid
652,587,5.072,110,259,Valid
653,147,5.177,107,275,Valid
653,699,5.006,111,193,Valid
654,243,4.813,108,203,Valid
654,803,4.826,105,266,Valid
655,380,4.933,105,256,Valid
655,916,5.001,111,238,Valid
656,492,5.225,102,264,Valid
656,988,4.928,125,198,Valid
657,532,4.95,108,209,Valid
658,60,5.446,111,330,Valid
659,36,6.736,60,539,Valid
659,580,7.582,113,387,Valid
660,100,8.562,113,446,Valid
660,604,8.715,117,446,Valid
661,116,8.43,122,382,Valid
661,620,8.527,113,467,Valid
662,164,8.283,115,313,Valid
662,668,8.191,113,416,Valid
663,228,8.44,108,428,Valid
663,804,8.687,104,461,Valid
664,341,8.583,111,429,Valid
664,885,8.379,111,378,Valid
665,421,8.377,111,385,Valid
665,973,8.1,107,367,Valid
666,501,7.945,117,347,Valid
667,29,7.719,113,332,Valid
667,565,7.955,108,416,Valid
668,141,8.026,102,436,Valid
668,701,7.485,110,303,Valid
669,221,7.427,113,335,Valid
669,757,7.518,111,350,Valid
670,261,7.498,120,341,Valid
670,789,7.658,113,335,Valid
671,309,7.968,113,398,Valid
671,853,7.899,111,372,Valid
672,365,7.435,117,346,Valid
672,893,7.671,113,365,Valid
673,406,7.483,115,347,Valid
673,926,7.282,117,348,Valid
674,438,7.503,113,382,Valid
674,974,7.513,113,372,Valid
675,494,7.62,115,396,Valid
676,6,7.498,119,347,Valid
676,534,7.648,110,383,Valid
677,70,7.338,117,340,Valid
677,582,7.78,113,420,Valid
678,94,7.442,119,302,Valid
678,606,7.529,117,379,Valid
679,102,7.338,120,377,Valid
679,622,7.381,115,351,Valid
680,118,7.63,117,418,Valid
680,630,7.45,120,368,Valid
681,150,7.653,113,422,Valid
681,662,7.493,119,347,Valid
682,191,7.844,113,411,Valid
682,719,7.844,113,400,Valid
683,255,7.866,110,410,Valid
683,775,7.871,117,400,Valid
684,287,7.841,117,373,Valid
684,807,7.917,115,397,Valid
685,311,7.777,120,355,Valid
685,823,7.798,113,392,Valid
686,311,7.717,125,393,Valid
686,807,7.49,122,346,Valid
687,311,7.381,117,361,Valid
687,807,7.292,119,350,Valid
688,303,7.328,120,407,Valid
688,823,7.338,117,364,Valid
689,319,7.468,117,377,Valid
689,831,7.468,120,333,Valid
690,407,7.178,101,376,Valid
690,935,7.47,115,407,Valid
691,432,7.577,122,373,Valid
691,952,7.605,113,376,Valid
692,464,7.59,119,365,Valid
692,992,7.369,111,367,Valid
693,504,7.795,115,432,Valid
694,16,7.828,119,410,Valid
694,576,7.988,105,433,Valid
695,120,8.616,111,479,Valid
695,624,8.194,120,385,Valid
696,192,8.115,104,405,Valid
696,744,7.948,107,400,Valid
697,288,8.572,113,466,Valid
702,825,6.182,,620,Valid
703,361,6.723,110,402,Valid
703,929,7.269,107,350,Valid
704,465,7.236,108,439,Valid
704,969,7.318,119,480,Valid
705,481,7.229,119,391,Valid
706,1,7.513,115,414,Valid
706,505,7.701,119,406,Valid
707,25,7.678,115,418,Valid
707,537,7.988,119,424,Valid
708,33,8.057,120,434,Valid
708,553,8.011,115,391,Valid
709,49,8.189,117,495,Valid
709,601,7.884,111,385,Valid
710,121,7.983,111,458,Valid
710,650,8.115,115,433,Valid
711,202,8.054,108,426,Valid
711,714,8.072,115,486,Valid
712,266,8.016,110,443,Valid
712,818,7.993,107,397,Valid
713,378,7.821,105,484,Valid
713,946,7.706,108,409,Valid
714,498,7.582,107,399,Valid
715,74,7.399,104,397,Valid
715,626,7.351,111,362,Valid
716,154,7.452,111,400,Valid
716,698,7.376,111,387,Valid
717,218,7.516,115,379,Valid
717,746,7.714,111,447,Valid
718,258,7.696,119,387,Valid
718,778,7.521,115,354,Valid
719,299,7.671,113,440,Valid
719,835,7.701,111,435,Valid
720,371,7.788,111,433,Valid
720,915,7.798,111,401,Valid
721,443,7.676,110,423,Valid
721,987,7.795,111,443,Valid
722,539,7.854,107,448,Valid
723,83,8.118,111,448,Valid
723,611,7.94,115,385,Valid
724,131,8.087,111,501,Valid
724,675,7.676,115,349,Valid
725,195,7.709,111,384,Valid
725,723,7.785,113,428,Valid
726,275,7.564,108,412,Valid
726,819,7.285,113,338,Valid
727,307,7.419,119,407,Valid
727,819,7.224,119,330,Valid
728,332,7.275,117,375,Valid
728,836,6.901,120,314,Valid
729,332,6.477,120,249,Valid
729,812,6.962,120,415,Valid
730,340,7.211,115,397,Valid
730,836,7.092,120,361,Valid
731,356,7.287,115,358,Valid
731,852,7.762,119,471,Valid
732,380,7.686,115,391,Valid
732,892,7.676,115,378,Valid
733,412,7.785,115,452,Valid
733,956,7.612,111,409,Valid
734,468,7.607,117,388,Valid
734,988,7.671,115,382,Valid
735,516,7.681,111,419,Valid
736,44,7.643,115,374,Valid
736,548,7.648,119,395,Valid
737,76,7.671,111,421,Valid
737,596,7.305,117,336,Valid
738,116,6.924,117,292,Valid
738,637,6.853,113,347,Valid
739,141,6.96,117,396,Valid
739,677,6.962,113,337,Valid
740,181,7.13,117,398,Valid
740,709,7.109,115,345,Valid
741,213,7.196,119,361,Valid
741,717,7.109,119,349,Valid
742,213,6.927,122,251,Valid
742,693,7.176,122,367,Valid
743,205,7.094,117,352,Valid
743,709,6.96,119,356,Valid
744,197,6.98,122,349,Valid
744,709,6.955,117,288,Valid
745,205,6.736,119,311,Valid
745,725,6.474,115,350,Valid
746,261,6.307,111,347,Valid
746,797,6.378,111,351,Valid
747,310,6.541,117,365,Valid
747,838,6.655,113,364,Valid
748,366,6.33,117,283,Valid
748,878,6.121,115,281,Valid
749,374,6.154,119,320,Valid
749,886,6.154,119,308,Valid
750,390,6.203,117,340,Valid
750,910,6.157,117,307,Valid
751,438,6.365,113,312,Valid
751,934,6.137,119,299,Valid
752,462,6.238,113,329,Valid
752,974,6.238,117,326,Valid
753,502,6.187,113,321,Valid
754,14,6.314,117,366,Valid
754,542,6.355,115,295,Valid
755,70,6.52,113,335,Valid
755,574,6.81,117,394,Valid
756,78,6.213,125,234,Valid
757,783,6.002,,403,Valid
758,303,5.806,122,166,Valid
758,783,5.86,119,343,Valid
759,287,5.87,120,300,Valid
759,807,5.86,117,229,Valid
760,327,5.966,115,205,Valid
760,815,5.977,122,241,Valid
761,303,6.03,120,293,Valid
761,831,6.035,115,225,Valid
762,343,6.073,117,269,Valid
762,863,6.06,115,273,Valid
763,391,5.946,113,226,Valid
763,911,6.081,113,311,Valid
764,447,6.015,115,236,Valid
764,967,5.936,113,191,Valid
765,472,6.215,117,295,Valid
765,992,6.253,117,294,Valid
766,528,6.327,110,291,Valid
767,56,6.386,113,293,Valid
767,584,6.447,113,309,Valid
768,128,6.495,110,312,Valid
768,656,6.505,113,303,Valid
769,192,6.447,111,294,Valid
769,728,6.507,111,323,Valid
770,272,6.292,111,245,Valid
770,792,6.18,113,277,Valid
771,336,6.119,111,276,Valid
771,872,6.289,111,245,Valid
772,376,6.205,117,282,Valid
772,904,6.241,113,307,Valid
773,416,6.142,117,288,Valid
773,944,6.236,113,315,Valid
774,480,6.368,111,325,Valid
775,16,6.49,111,323,Valid
775,537,6.429,115,308,Valid
776,73,6.647,110,390,Valid
776,609,6.543,113,331,Valid
777,145,6.52,111,310,Valid
777,689,6.586,110,320,Valid
778,225,6.543,111,340,Valid
778,761,6.408,111,339,Valid
779,321,6.391,105,335,Valid
779,849,6.264,115,296,Valid
780,385,6.37,110,328,Valid
780,921,6.269,113,315,Valid
781,457,6.33,111,353,Valid
782,9,6.347,108,313,Valid
782,561,6.401,107,375,Valid
783,113,6.391,110,315,Valid
783,625,6.302,119,263,Valid
784,137,6.342,113,333,Valid
784,682,6.139,113,220,Valid
785,210,6.259,111,339,Valid
785,738,6.172,115,259,Valid
786,266,6.38,111,325,Valid
786,810,6.236,110,280,Valid
787,370,6.144,107,305,Valid
787,898,5.888,115,239,Valid
788,426,5.837,111,285,Valid
788,970,5.966,108,316,Valid
789,498,6.017,113,309,Valid
790,26,5.776,115,257,Valid
790,570,5.494,110,251,Valid
791,98,5.489,113,257,Valid
791,626,5.644,113,266,Valid
792,146,5.794,113,328,Valid
792,682,5.715,113,266,Valid
793,219,6.104,110,315,Valid
793,755,6.137,113,313,Valid
794,283,5.817,113,269,Valid
794,811,5.654,115,212,Valid
795,331,5.735,113,315,Valid
795,875,5.748,110,250,Valid
796,403,6.116,111,358,Valid
796,971,6.37,104,392,Valid
797,523,6.147,111,298,Valid
798,59,6.152,111,295,Valid
798,587,6.134,113,300,Valid
799,123,6.005,111,294,Valid
799,667,5.989,110,265,Valid
800,195,6.134,111,327,Valid
800,739,5.916,111,248,Valid
801,283,5.939,110,264,Valid
801,811,5.621,115,235,Valid
802,332,5.433,115,231,Valid
802,868,5.621,108,278,Valid
803,404,5.527,113,236,Valid
803,932,5.659,113,302,Valid
804,476,5.509,111,225,Valid
805,4,5.532,111,268,Valid
805,540,5.532,110,290,Valid
806,68,5.311,117,207,Valid
806,572,5.613,115,320,Valid
807,116,5.466,111,260,Valid
807,636,5.451,115,248,Valid
808,180,5.667,108,303,Valid
808,724,5.433,113,213,Valid
809,260,5.593,110,276,Valid
809,796,5.552,111,253,Valid
810,316,5.349,115,228,Valid
810,828,5.276,113,279,Valid
811,348,5.017,117,256,Valid
811,844,4.971,122,226,Valid
812,357,5.179,117,254,Valid
812,893,5.253,111,241,Valid
813,429,5.133,111,216,Valid
813,949,5.337,113,302,Valid
814,485,5.159,113,232,Valid
815,5,5.019,117,218,Valid
815,533,4.933,111,203,Valid
816,37,5.085,119,263,Valid
816,589,5.029,108,226,Valid
817,109,5.141,115,258,Valid
817,629,4.983,117,216,Valid
818,157,5.212,111,260,Valid
818,701,5.38,110,278,Valid
819,213,5.024,119,174,Valid
819,709,5.197,117,276,Valid
820,229,5.164,115,273,Valid
820,749,5.177,117,258,Valid
821,294,5.263,111,213,Valid
821,830,5.337,110,231,Valid
822,358,5.329,113,243,Valid
822,878,4.882,119,165,Valid
823,398,4.773,113,211,Valid
823,902,4.681,117,208,Valid
824,406,4.768,119,223,Valid
824,910,4.803,119,230,Valid
825,422,4.511,119,189,Valid
825,894,4.412,127,220,Valid
850,489,5.552,,476,Valid
851,25,6.332,115,385,Valid
851,481,6.518,133,319,Valid
851,945,6.553,131,224,Valid
852,417,6.693,120,316,Valid
852,905,6.304,122,358,Valid
853,409,6.187,120,331,Valid
853,929,6.132,117,281,Valid
854,385,6.34,129,283,Valid
854,849,6.205,129,321,Valid
855,329,6.241,125,295,Valid
855,801,6.228,127,291,Valid
856,265,6.281,125,363,Valid
856,737,6.579,129,394,Valid
857,234,6.558,122,336,Valid
857,722,6.408,125,280,Valid
858,202,6.218,125,240,Valid
858,666,6.121,129,271,Valid
859,138,6.266,127,316,Valid
859,602,6.304,129,274,Valid
860,58,6.248,131,257,Valid
860,530,6.353,125,307,Valid
861,2,6.604,127,362,Valid
861,490,6.444,125,278,Valid
861,954,6.424,129,264,Valid
862,402,6.497,131,339,Valid
862,874,6.431,129,282,Valid
863,354,6.533,122,314,Valid
863,826,6.434,129,278,Valid
864,306,6.477,122,342,Valid
864,794,6.424,125,280,Valid
865,258,6.378,127,320,Valid
865,714,6.34,133,290,Valid
866,178,6.441,129,269,Valid
866,626,6.634,131,337,Valid
867,106,6.355,127,273,Valid
867,571,6.561,127,355,Valid
868,43,6.406,129,276,Valid
868,515,6.518,127,281,Valid
869,3,6.32,120,307,Valid
869,475,6.429,129,314,Valid
869,963,6.528,122,303,Valid
870,443,6.391,125,272,Valid
870,915,6.612,122,366,Valid
871,411,6.751,122,342,Valid
871,891,6.698,127,274,Valid
872,379,6.627,120,330,Valid
872,883,6.761,120,302,Valid
873,403,6.693,113,334,Valid
873,939,6.822,110,382,Valid
874,499,7.005,108,384,Valid
875,27,6.741,115,316,Valid
875,571,6.581,107,348,Valid
876,123,6.515,110,315,Valid
876,652,6.353,113,332,Valid
877,148,6.416,122,328,Valid
877,652,6.67,119,296,Valid
878,188,6.754,108,376,Valid
878,724,6.693,113,326,Valid
879,252,6.929,115,331,Valid
879,764,6.886,115,352,Valid
880,284,6.861,117,326,Valid
880,820,7.003,108,371,Valid
881,356,6.944,113,348,Valid
881,892,6.576,113,282,Valid
882,388,6.472,120,292,Valid
882,900,6.538,113,359,Valid
883,420,6.36,119,309,Valid
883,916,6.132,120,260,Valid
884,396,6.238,122,304,Valid
884,892,6.414,122,294,Valid
885,365,6.431,125,358,Valid
885,853,6.286,125,271,Valid
886,325,6.391,127,290,Valid
886,821,6.556,119,346,Valid
887,317,6.596,122,317,Valid
887,821,6.556,117,324,Valid
888,317,6.759,119,381,Valid
888,821,6.52,125,261,Valid
889,301,6.8,120,375,Valid
889,789,6.894,125,323,Valid
890,285,6.843,120,313,Valid
890,757,6.797,127,305,Valid
891,245,6.599,122,312,Valid
891,733,6.647,122,322,Valid
892,213,6.794,122,365,Valid
892,701,6.507,125,291,Valid
893,173,6.543,127,304,Valid
893,661,6.807,120,372,Valid
894,166,6.678,119,335,Valid
894,646,6.556,127,299,Valid
895,118,6.634,127,319,Valid
895,606,6.419,122,269,Valid
896,62,6.452,129,350,Valid
896,550,6.533,125,329,Valid
897,22,6.444,127,290,Valid
897,510,6.662,120,355,Valid
898,6,6.749,120,342,Valid
898,494,6.711,122,348,Valid
898,974,6.754,127,320,Valid
899,454,6.777,122,328,Valid
899,934,6.716,125,345,Valid
900,422,6.434,122,316,Valid
900,910,6.566,122,348,Valid
901,398,6.172,122,273,Valid
901,878,5.842,129,226,Valid
902,358,6.093,120,290,Valid
902,822,6.424,127,384,Valid
903,327,6.347,122,306,Valid
903,799,6.754,127,347,Valid
904,303,6.861,117,328,Valid
904,775,6.767,127,355,Valid
905,255,6.688,127,315,Valid
905,783,6.421,113,272,Valid
906,295,6.403,115,335,Valid
906,799,6.195,119,310,Valid
907,327,6.335,113,332,Valid
907,815,6.099,122,297,Valid
908,319,6.231,119,320,Valid
908,831,6.172,115,312,Valid
909,351,6.19,115,343,Valid
909,863,6.18,119,315,Valid
910,367,6.279,119,314,Valid
910,879,6.246,117,294,Valid
911,359,5.847,127,272,Valid
911,831,5.773,127,278,Valid
912,319,5.575,122,223,Valid
912,791,6.022,120,379,Valid
913,312,5.786,122,228,Valid
913,776,5.598,127,255,Valid
914,256,5.771,120,334,Valid
914,768,5.872,119,312,Valid
915,264,5.763,122,255,Valid
915,824,5.949,104,337,Valid
916,400,5.847,104,321,Valid
916,952,6.091,107,391,Valid
917,560,6.264,98,368,Valid
918,96,6.33,113,381,Valid
918,656,5.9,110,234,Valid
919,176,5.834,111,304,Valid
919,728,5.982,108,356,Valid
920,312,5.969,102,321,Valid
920,904,5.639,101,282,Valid
921,472,5.524,104,313,Valid
922,16,5.57,113,307,Valid
922,545,5.824,111,334,Valid
923,81,5.913,113,297,Valid
923,585,5.984,119,308,Valid
924,105,5.908,115,301,Valid
924,625,5.961,115,304,Valid
925,121,6.035,120,316,Valid
925,649,6.002,111,338,Valid
926,169,5.923,117,305,Valid
926,673,5.9,117,325,Valid
927,185,5.984,117,337,Valid
927,713,6.447,113,380,Valid
928,225,6.286,120,305,Valid
928,705,6.233,122,320,Valid
929,217,5.966,117,269,Valid
929,681,6.241,127,382,Valid
930,178,6.04,127,237,Valid
930,618,6.231,131,400,Valid
933,794,7.003,,45,Valid
934,170,6.012,163,514,Valid
934,658,5.281,138,178,Valid
935,122,5.288,127,143,Valid
935,562,5.37,131,218,Valid
936,34,5.255,125,233,Valid
936,498,4.989,131,216,Valid
936,978,4.831,125,220,Valid
937,434,4.714,133,134,Valid
937,906,4.752,122,219,Valid
938,354,4.468,138,135,Valid
938,778,4.331,144,167,Valid
939,666,6.134,64,604,Valid
940,171,6.276,127,258,Valid
940,707,8.303,110,488,Valid
941,187,8.204,122,334,Valid
941,707,8.082,117,355,Valid
942,187,7.709,125,338,Valid
942,675,7.577,125,295,Valid
943,147,7.615,122,314,Valid
943,651,7.783,120,324,Valid
944,139,7.546,122,302,Valid
944,627,7.44,122,290,Valid
945,155,7.584,110,387,Valid
945,691,8.298,113,431,Valid
946,251,8.539,105,459,Valid
946,771,7.965,119,339,Valid
947,267,7.861,119,363,Valid
947,763,7.945,122,351,Valid
948,283,8.174,113,393,Valid
948,795,7.775,119,349,Valid
949,299,7.63,120,273,Valid
949,803,7.643,115,345,Valid
950,300,7.742,122,389,Valid
950,796,7.996,119,422,Valid
951,276,7.709,127,339,Valid
951,756,7.986,125,377,Valid
952,228,7.828,125,353,Valid
952,716,7.777,122,353,Valid
953,212,7.767,120,382,Valid
953,740,8.014,110,443,Valid
954,260,7.709,120,367,Valid
954,748,7.574,122,328,Valid
955,252,7.374,119,320,Valid
955,756,7.363,117,359,Valid
956,260,7.267,120,358,Valid
956,772,7.153,115,326,Valid
957,284,7.325,117,371,Valid
957,820,7.12,111,298,Valid
958,340,7.282,113,391,Valid
958,892,7.272,108,334,Valid
959,421,7.188,117,336,Valid
959,933,7.419,115,378,Valid
960,461,7.65,111,348,Valid
960,973,7.714,119,369,Valid
961,477,7.706,119,394,Valid
961,989,7.836,117,380,Valid
962,485,7.706,122,367,Valid
963,5,7.623,111,376,Valid
963,517,7.292,120,303,Valid
964,21,7.097,117,306,Valid
964,549,7.369,111,420,Valid
965,61,7.727,119,407,Valid
965,573,7.77,117,374,Valid
966,117,7.666,110,377,Valid
966,637,7.841,113,442,Valid
967,165,7.645,115,343,Valid
967,677,7.648,117,393,Valid
968,190,7.564,117,383,Valid
968,678,7.173,125,299,Valid
969,166,7.165,122,336,Valid
969,678,6.932,117,275,Valid
970,182,7.379,117,400,Valid
970,710,7.399,115,371,Valid
971,238,7.577,111,381,Valid
971,734,7.623,120,353,Valid
972,246,7.747,117,369,Valid
972,742,7.435,122,316,Valid
973,222,7.206,125,276,Valid
973,694,7.318,127,351,Valid
974,198,7.607,117,394,Valid
974,710,7.074,119,280,Valid
975,206,7.544,117,422,Valid
975,710,7.381,122,325,Valid
976,206,7.569,117,414,Valid
976,718,7.32,119,338,Valid
977,223,7.508,119,363,Valid
977,727,7.63,119,411,Valid
978,247,7.821,113,394,Valid
978,775,7.945,113,401,Valid
979,311,7.419,113,339,Valid
979,831,7.447,115,373,Valid
980,351,7.744,113,401,Valid
980,863,7.6,119,373,Valid
981,391,7.295,113,331,Valid
981,911,7.465,113,371,Valid
982,431,7.427,115,398,Valid
982,967,7.521,110,417,Valid
983,527,7.653,108,405,Valid
984,71,7.221,111,335,Valid
984,591,6.957,113,364,Valid
985,119,7.17,115,349,Valid
985,751,7.168,94,351,Valid
986,304,7.861,105,478,Valid
986,824,7.976,119,397,Valid
987,384,8.166,105,399,Valid
987,928,8.148,110,447,Valid
988,464,7.968,113,381,Valid
989,904,5.763,42,136,Valid
990,392,5.423,120,80,Valid
990,856,5.395,127,145,Valid
991,328,5.271,125,168,Valid
991,808,5.535,122,294,Valid
992,288,5.517,129,200,Valid
992,752,5.524,129,167,Valid
993,224,5.519,127,174,Valid
993,728,5.865,117,257,Valid
994,200,5.603,127,221,Valid
994,656,5.497,133,195,Valid
995,144,5.56,120,193,Valid
995,640,5.413,120,211,Valid
996,128,5.314,122,177,Valid
996,633,5.342,119,237,Valid
997,145,5.281,119,173,Valid
997,657,5.286,113,240,Valid
998,185,5.138,115,195,Valid
998,689,5.1,119,180,Valid
999,193,5.05,119,169,Valid
999,697,5.316,117,267,Valid
1000,217,5.4,119,199,Valid
1000,721,5.428,117,228,Valid
1001,241,5.626,113,263,Valid
1001,761,5.392,117,194,Valid
1002,241,5.451,125,257,Valid
1002,753,5.669,117,220,Valid
1003,265,5.621,117,204,Valid
1003,769,5.669,119,244,Valid
1004,281,5.446,119,201,Valid
1004,785,5.38,119,159,Valid
1005,290,5.428,117,234,Valid
1005,802,5.578,119,207,Valid
1006,314,5.822,115,246,Valid
1006,818,5.779,119,225,Valid
1007,338,5.725,113,247,Valid
1007,866,5.893,113,268,Valid
1008,378,5.857,119,235,Valid
1008,890,5.644,119,188,Valid
1009,394,5.753,115,255,Valid
1009,906,5.839,119,251,Valid
1010,426,5.73,115,219,Valid
1010,938,5.634,117,245,Valid
1011,458,5.781,115,213,Valid
1011,954,5.845,119,248,Valid
1012,474,6.063,115,309,Valid
1012,994,5.944,117,218,Valid
1013,498,5.9,117,263,Valid
1014,18,5.827,117,232,Valid
1014,523,5.829,119,244,Valid
1015,35,5.71,117,227,Valid
1015,531,5.512,122,201,Valid
1016,43,5.431,117,163,Valid
1016,539,5.598,117,281,Valid
1017,51,5.491,119,198,Valid
1017,539,5.512,122,239,Valid
1018,43,5.669,117,257,Valid
1018,547,5.565,120,231,Valid
1019,75,5.756,111,274,Valid
1019,595,5.832,115,295,Valid
1020,99,5.723,120,244,Valid
1020,595,5.906,119,276,Valid
1021,115,5.893,117,240,Valid
1021,643,6.007,111,298,Valid
1022,155,5.662,119,221,Valid
1022,659,5.824,117,260,Valid
1023,171,6.06,117,305,Valid
1023,684,5.936,119,251,Valid
1024,204,5.908,113,262,Valid
1024,716,5.626,120,203,Valid
1025,212,5.679,117,270,Valid
1025,708,5.641,122,244,Valid
1026,212,5.88,119,273,Valid
1026,700,5.999,120,277,Valid
1027,204,6.05,120,273,Valid
1027,724,6.063,115,242,Valid
1028,228,6.383,117,338,Valid
1028,740,6.241,119,259,Valid
1029,236,6.259,120,263,Valid
1029,748,6.215,115,306,Valid
1030,252,6.157,120,279,Valid
1030,756,5.999,117,274,Valid
1031,268,6.137,115,319,Valid
1031,780,5.847,120,236,Valid
1032,284,5.893,117,294,Valid
1032,788,5.613,122,182,Valid
1033,277,5.784,119,293,Valid
1033,765,5.875,122,315,Valid
1034,301,5.906,111,301,Valid
1034,805,5.972,119,287,Valid
1035,309,5.964,117,324,Valid
1035,829,5.799,119,249,Valid
1036,349,5.994,113,305,Valid
1036,869,5.88,115,260,Valid
1037,389,5.921,115,257,Valid
1037,917,5.982,113,286,Valid
1038,437,5.822,115,271,Valid
1038,957,5.733,117,220,Valid
1039,469,5.786,115,258,Valid
1039,973,5.69,120,242,Valid
1040,485,5.502,117,184,Valid
1040,989,5.491,117,244,Valid
1041,501,5.204,120,170,Valid
1042,5,5.283,117,222,Valid
1042,510,5.314,117,239,Valid
1043,38,5.354,115,230,Valid
1043,542,5.156,119,210,Valid
1044,62,5.298,113,270,Valid
1044,558,5.123,122,229,Valid
1045,62,4.978,119,213,Valid
1045,574,5.019,117,203,Valid
1046,78,4.699,119,205,Valid
1046,566,4.757,120,219,Valid
1047,86,5.1,115,262,Valid
1047,590,4.806,120,184,Valid
1048,86,4.717,117,250,Valid
1048,606,4.78,117,232,Valid
1049,94,4.801,122,234,Valid
1049,598,4.968,119,253,Valid
1050,102,4.94,119,226,Valid
1050,598,4.821,122,197,Valid
1051,54,4.778,129,235,Valid
1051,567,4.859,119,228,Valid
1052,71,4.76,117,219,Valid
1052,575,5.083,117,295,Valid
1053,103,5.575,113,346,Valid
