Second,Millisecond,Depth,Rate (CPM),Release Velocity (MM/S),Valid/Invalid
1946,489,7.262,101,422,Valid
1947,97,7.612,102,370,Valid
1947,641,7.234,105,340,Valid
1948,201,7.363,107,354,Valid
1948,801,7.506,100,355,Valid
1949,370,7.325,105,374,Valid
1982,5,6.556,,371,Valid
1982,549,7.16,105,421,Valid
1983,173,7.47,98,321,Valid
1983,709,7.155,110,321,Valid
1984,317,7.257,97,375,Valid
1984,893,7.353,105,370,Valid
1985,477,7.488,102,328,Valid
1986,21,7.534,108,402,Valid
1986,622,7.465,101,353,Valid
1987,182,7.239,107,340,Valid
1987,798,7.297,97,334,Valid
1988,342,7.269,107,384,Valid
1988,902,7.056,108,370,Valid
1989,494,7.209,101,406,Valid
1990,70,7.056,104,383,Valid
1990,662,7.183,101,360,Valid
1991,270,7.264,100,351,Valid
1991,838,7.323,105,360,Valid
1992,398,7.551,107,380,Valid
1992,958,7.49,108,324,Valid
1993,526,7.775,104,389,Valid
1994,118,7.828,102,364,Valid
1994,702,7.356,101,268,Valid
1995,278,7.511,104,351,Valid
1995,871,7.737,100,397,Valid
1996,471,7.671,100,400,Valid
1997,55,7.572,104,345,Valid
1997,639,7.833,101,408,Valid
1998,207,7.722,105,423,Valid
1998,807,7.76,100,417,Valid
1999,391,8.087,104,425,Valid
1999,967,7.993,104,369,Valid
2000,559,8.174,101,391,Valid
2001,127,7.996,105,372,Valid
2001,703,7.744,105,324,Valid
2002,271,7.795,102,387,Valid
2002,863,7.818,100,441,Valid
2003,447,7.884,104,416,Valid
2004,23,7.846,105,368,Valid
2004,600,8.009,102,412,Valid
2005,152,7.722,108,376,Valid
2005,720,7.457,107,336,Valid
2006,280,7.587,105,387,Valid
2006,856,7.699,105,384,Valid
2007,440,7.963,100,466,Valid
2008,24,7.747,104,415,Valid
2008,592,7.986,107,394,Valid
2009,152,8.123,105,417,Valid
2009,736,8.273,102,432,Valid
2010,312,7.955,104,417,Valid
2010,896,7.788,102,391,Valid
2011,464,7.666,107,361,Valid
2012,24,7.678,105,401,Valid
2012,617,7.353,102,347,Valid
2013,193,7.158,104,319,Valid
2013,761,7.074,104,394,Valid
2014,337,6.617,105,301,Valid
2014,897,6.634,107,318,Valid
2015,449,6.906,108,325,Valid
2016,49,7.452,100,411,Valid
2016,593,7.203,110,355,Valid
2017,137,7.193,110,338,Valid
2017,729,7.254,100,366,Valid
2018,313,7.071,102,374,Valid
2018,897,7.196,102,363,Valid
2019,457,7.203,107,386,Valid
2020,25,6.767,108,285,Valid
2020,633,7.236,96,428,Valid
2021,177,7.142,110,400,Valid
2021,753,6.891,104,332,Valid
2022,338,6.614,102,313,Valid
2022,898,6.215,107,295,Valid
2023,466,6.106,105,275,Valid
2024,26,5.801,107,288,Valid
2024,594,5.324,105,243,Valid
2025,130,5.598,113,250,Valid
2025,722,5.634,100,273,Valid
2026,234,5.712,117,300,Valid
2026,802,6.223,107,330,Valid
2027,330,6.828,111,379,Valid
2027,890,7.308,108,386,Valid
2028,418,7.356,113,372,Valid
2028,986,7.414,104,378,Valid
2029,530,7.887,110,459,Valid
2030,90,7.643,108,364,Valid
2030,642,7.396,108,355,Valid
2031,178,7.353,111,366,Valid
2031,754,7.714,102,421,Valid
2032,315,7.584,108,358,Valid
2032,851,7.678,110,400,Valid
2033,403,7.811,110,395,Valid
2033,947,7.805,110,386,Valid
2034,507,7.95,105,406,Valid
2035,67,7.899,108,374,Valid
2035,595,7.734,111,400,Valid
2036,163,7.615,105,403,Valid
2036,739,7.221,105,303,Valid
2037,299,7.015,107,312,Valid
2037,875,6.858,104,339,Valid
2038,427,6.66,108,295,Valid
2039,19,6.223,102,241,Valid
2039,651,6.37,92,303,Valid
2040,187,6.424,113,324,Valid
2040,739,6.546,107,319,Valid
2041,308,6.083,107,280,Valid
2041,828,5.855,115,253,Valid
2042,388,6.076,105,302,Valid
2042,932,6.228,110,340,Valid
2043,500,6.299,105,296,Valid
2044,36,6.185,113,309,Valid
2044,588,6.073,108,246,Valid
2045,148,5.682,107,254,Valid
2045,740,5.789,101,294,Valid
2046,308,5.931,104,318,Valid
2046,908,5.593,98,260,Valid
2047,436,6.012,117,328,Valid
2047,996,5.939,107,283,Valid
2048,524,6.921,111,431,Valid
2049,92,7.107,105,378,Valid
2049,652,6.932,107,347,Valid
2050,212,6.873,107,332,Valid
2050,797,6.68,104,290,Valid
2051,365,6.403,104,308,Valid
2051,901,6.165,115,254,Valid
2052,429,5.822,111,249,Valid
2052,989,5.847,105,283,Valid
2053,541,5.946,110,271,Valid
2054,109,5.494,102,296,Valid
2054,685,5.26,105,241,Valid
2055,565,4.056,68,224,Valid
2056,21,5.834,131,384,Valid
2056,605,6.642,102,390,Valid
2057,173,6.802,107,325,Valid
2057,765,6.358,100,313,Valid
2058,325,6.271,107,315,Valid
2058,917,6.482,101,358,Valid
2059,446,6.533,115,336,Valid
2060,22,6.711,104,329,Valid
2060,574,6.787,108,322,Valid
2061,142,6.619,105,323,Valid
2061,710,7.082,104,408,Valid
2062,278,7.203,107,357,Valid
2062,830,7.432,107,393,Valid
2063,406,7.402,104,369,Valid
2063,950,7.15,111,336,Valid
2064,478,7.049,111,353,Valid
2065,30,7.201,110,356,Valid
2065,582,7.257,108,371,Valid
2066,142,7.229,105,377,Valid
2066,702,7.315,107,385,Valid
2067,294,7.546,101,421,Valid
2067,846,7.412,108,381,Valid
2068,406,7.173,108,338,Valid
2068,950,7.285,108,394,Valid
2069,535,7.597,102,395,Valid
2070,95,7.663,107,407,Valid
2070,663,7.59,105,376,Valid
2071,223,7.348,108,333,Valid
2071,751,7.429,113,346,Valid
2072,327,7.836,102,446,Valid
2072,919,8.064,101,428,Valid
2073,511,8.24,102,411,Valid
2074,63,8.374,107,435,Valid
2074,631,8.24,105,431,Valid
2075,199,7.978,107,383,Valid
2075,759,8.024,105,431,Valid
2076,335,8.077,105,420,Valid
2076,911,8.278,102,443,Valid
2077,471,7.955,108,380,Valid
2078,31,7.973,105,422,Valid
2078,616,7.841,102,410,Valid
2079,184,7.635,107,372,Valid
2079,752,7.275,105,351,Valid
2080,288,7.523,111,407,Valid
2080,864,7.503,102,346,Valid
2081,400,7.684,113,412,Valid
2081,984,7.689,102,361,Valid
2082,520,7.727,111,419,Valid
2083,88,7.722,105,367,Valid
2083,656,7.478,105,344,Valid
2084,224,7.402,104,361,Valid
2084,792,7.404,105,374,Valid
2085,360,7.496,105,364,Valid
2085,928,7.14,107,339,Valid
2086,480,7.16,108,351,Valid
2087,40,7.231,107,368,Valid
2087,601,7.348,105,368,Valid
2088,169,7.249,107,364,Valid
2088,737,7.3,104,366,Valid
2089,297,6.924,108,327,Valid
2089,857,6.929,107,358,Valid
2090,425,7.501,104,405,Valid
2090,985,7.402,107,373,Valid
2091,569,7.539,102,402,Valid
2092,161,7.783,101,419,Valid
2092,737,7.744,104,408,Valid
2093,313,7.643,104,404,Valid
2093,881,7.587,107,369,Valid
2094,433,7.562,107,405,Valid
2095,9,7.384,104,378,Valid
2095,569,7.054,108,328,Valid
2096,153,7.221,101,360,Valid
2096,730,7.254,104,390,Valid
2097,298,7.463,105,420,Valid
2097,882,7.14,104,323,Valid
2098,458,7.376,102,362,Valid
2099,50,7.28,101,368,Valid
2099,626,6.782,105,304,Valid
2100,194,7.061,105,352,Valid
2100,762,7.498,104,426,Valid
2101,338,7.483,104,399,Valid
2101,898,7.661,107,393,Valid
2102,458,7.45,108,350,Valid
2103,34,7.556,102,397,Valid
2103,586,7.31,110,363,Valid
2104,154,7.366,104,373,Valid
2104,722,7.371,105,395,Valid
2105,274,7.384,110,351,Valid
2105,851,7.62,102,393,Valid
2106,435,7.854,102,400,Valid
2107,35,7.605,101,360,Valid
2107,635,7.694,98,400,Valid
2108,203,7.437,107,338,Valid
2108,763,7.478,105,384,Valid
2109,347,7.628,102,429,Valid
2109,923,7.579,105,348,Valid
2110,467,7.757,108,406,Valid
2111,51,7.531,104,339,Valid
2111,635,7.226,104,315,Valid
2112,211,7.249,101,373,Valid
2112,803,7.148,101,352,Valid
2113,387,6.952,104,293,Valid
2113,995,7.059,98,337,Valid
2114,571,7.082,102,351,Valid
2115,163,6.751,101,324,Valid
2115,780,6.947,97,361,Valid
2116,372,6.85,101,336,Valid
2116,980,6.787,98,309,Valid
2117,580,6.546,101,315,Valid
2118,180,6.596,100,323,Valid
2118,780,6.411,98,310,Valid
2119,340,6.792,107,383,Valid
2119,916,7.168,105,378,Valid
2120,476,7.122,105,353,Valid
2121,60,6.838,102,328,Valid
2121,644,6.838,102,334,Valid
2122,244,6.929,101,356,Valid
2122,844,6.424,100,259,Valid
2123,428,6.116,104,256,Valid
2124,4,6.162,101,335,Valid
2124,613,5.933,98,290,Valid
2125,197,5.819,104,272,Valid
2125,765,6.424,105,321,Valid
2126,333,6.543,105,316,Valid
2126,901,6.187,105,285,Valid
2127,461,6.345,104,353,Valid
2128,5,6.543,111,364,Valid
2128,557,6.904,108,374,Valid
2129,109,7.137,110,371,Valid
2129,685,7.602,104,425,Valid
2130,221,7.793,110,400,Valid
2130,789,7.699,105,357,Valid
2131,349,7.369,107,368,Valid
2131,949,7.602,100,447,Valid
2132,509,7.435,108,401,Valid
2137,86,6.386,,368,Valid
2138,46,6.383,63,234,Valid
2138,550,4.671,127,130,Valid
2139,142,4.971,104,68,Valid
2139,758,5.893,97,376,Valid
2140,326,5.352,101,274,Valid
2140,894,5.857,100,216,Valid
2141,550,6.337,97,282,Valid
2142,102,6.187,102,273,Valid
2142,759,6.927,92,412,Valid
2143,415,6.396,97,180,Valid
2143,999,6.114,96,243,Valid
2144,639,5.931,100,206,Valid
2145,407,5.217,72,205,Valid
2145,871,5.895,133,365,Valid
2147,783,5.352,,325,Valid
2148,423,5.443,98,180,Valid
2148,903,5.276,115,251,Valid
2149,591,6.116,92,362,Valid
2150,191,5.997,94,261,Valid
2150,927,6.8,85,307,Valid
2151,615,6.642,90,269,Valid
2152,312,6.896,81,351,Valid
2152,968,6.871,90,320,Valid
2153,656,6.769,92,240,Valid
2154,328,6.444,91,210,Valid
2154,960,6.48,90,245,Valid
2155,688,6.579,91,231,Valid
2156,296,6.187,89,178,Valid
2156,992,6.081,88,188,Valid
2157,688,5.814,94,165,Valid
2158,312,6.124,83,277,Valid
2159,8,6.574,88,289,Valid
2159,656,6.495,90,244,Valid
2160,360,6.645,89,299,Valid
2161,192,7.402,68,356,Valid
2161,937,6.099,87,191,Valid
2162,601,6.995,83,344,Valid
2163,233,7.264,91,434,Valid
2163,857,6.67,97,294,Valid
2164,489,6.34,94,263,Valid
2165,81,6.84,100,360,Valid
2165,729,6.716,98,278,Valid
2166,385,6.894,87,341,Valid
2167,73,7.427,89,403,Valid
2167,729,7.409,91,322,Valid
2168,409,8.024,88,389,Valid
2169,57,7.635,91,358,Valid
2169,697,7.676,94,326,Valid
2170,330,7.551,94,290,Valid
2170,962,7.866,94,367,Valid
2171,554,7.615,97,370,Valid
2172,194,7.645,94,366,Valid
2172,858,7.285,91,288,Valid
2173,450,7.424,101,348,Valid
2174,74,7.518,97,317,Valid
2174,770,7.722,85,358,Valid
2175,378,7.841,97,383,Valid
2175,946,7.925,104,345,Valid
2176,506,8.138,107,437,Valid
2177,82,8.118,104,392,Valid
2177,682,7.795,102,321,Valid
2178,282,7.711,100,340,Valid
2178,874,6.982,98,258,Valid
2179,515,6.543,96,237,Valid
2180,155,5.217,96,162,Valid
2180,819,6.65,89,385,Valid
2181,379,6.571,105,314,Valid
2182,11,6.949,93,387,Valid
2182,635,6.759,97,301,Valid
2183,259,6.589,100,235,Valid
2183,883,6.541,92,273,Valid
2184,523,6.292,93,243,Valid
2185,139,6.086,96,280,Valid
2185,811,6.487,90,351,Valid
2186,467,6.022,91,254,Valid
2187,99,6.264,93,322,Valid
2187,739,6.464,92,395,Valid
2188,308,6.634,107,358,Valid
2188,924,7.013,98,332,Valid
2189,516,7.336,101,379,Valid
2190,116,7.333,100,361,Valid
2190,724,7.214,97,348,Valid
2191,332,6.662,100,262,Valid
2191,988,6.469,91,292,Valid
2192,620,6.866,94,350,Valid
2193,252,6.929,96,323,Valid
2193,900,6.812,92,263,Valid
2194,484,6.452,100,280,Valid
2195,132,6.886,93,349,Valid
2195,732,6.599,98,325,Valid
2196,340,5.972,101,186,Valid
2355,6,4.354,,372,Valid
2355,526,5.502,108,379,Valid
2356,54,6.548,113,420,Valid
2356,614,7.262,107,474,Valid
2357,198,7.65,102,416,Valid
2357,766,7.811,107,395,Valid
2358,326,7.704,107,387,Valid
2358,902,7.658,104,361,Valid
2359,470,7.838,105,425,Valid
2360,54,7.856,102,379,Valid
2360,622,7.79,105,372,Valid
2361,206,8.042,102,410,Valid
2361,790,8.034,101,416,Valid
2362,374,7.935,104,387,Valid
2362,958,7.998,104,369,Valid
2363,535,7.861,102,377,Valid
2364,87,7.76,108,352,Valid
2364,679,7.854,100,438,Valid
2365,271,8.057,100,458,Valid
2365,871,7.833,101,397,Valid
2366,447,8.016,104,429,Valid
2367,31,7.887,104,392,Valid
2367,615,7.983,101,409,Valid
2368,207,8.072,102,402,Valid
2368,799,7.988,101,393,Valid
2369,383,7.988,102,420,Valid
2369,951,7.993,105,389,Valid
2370,543,8.021,101,375,Valid
2371,127,7.877,101,415,Valid
2371,735,7.826,98,390,Valid
2372,335,7.892,101,367,Valid
2372,935,8.024,100,422,Valid
2373,544,7.851,98,367,Valid
2374,112,7.079,110,205,Valid
2374,648,6.477,110,212,Valid
2375,288,7.112,93,370,Valid
2375,856,7.122,105,336,Valid
2376,416,7.295,104,350,Valid
2376,976,7.483,107,355,Valid
2377,560,7.302,104,318,Valid
2378,152,7.176,101,328,Valid
2378,728,7.325,102,327,Valid
2379,296,7.617,105,392,Valid
2379,880,7.762,102,406,Valid
2380,456,7.684,104,370,Valid
2381,32,7.607,104,340,Valid
2381,600,7.656,104,414,Valid
2382,160,7.559,110,324,Valid
2382,729,7.602,104,357,Valid
2383,297,7.394,105,350,Valid
2383,881,7.577,104,358,Valid
2384,433,7.765,107,390,Valid
2385,1,7.463,107,339,Valid
2385,553,7.282,108,321,Valid
2386,121,7.432,104,340,Valid
2386,697,7.325,104,339,Valid
2387,289,7.082,101,315,Valid
2387,881,7.079,101,352,Valid
2388,465,6.906,104,274,Valid
2389,41,6.965,102,337,Valid
2389,625,6.896,104,326,Valid
2390,201,7.028,104,311,Valid
2390,761,6.904,107,294,Valid
2391,321,7.023,105,326,Valid
2391,882,7.064,108,328,Valid
2392,442,7.015,105,335,Valid
2393,18,6.967,105,296,Valid
2393,562,6.929,108,333,Valid
2394,138,7.191,104,368,Valid
2394,730,7.257,100,386,Valid
2395,330,7.338,101,381,Valid
2395,922,7.308,101,365,Valid
2396,490,7.076,105,349,Valid
2397,90,7.089,100,341,Valid
2397,706,6.896,96,357,Valid
2398,258,6.718,111,310,Valid
2398,810,6.779,107,319,Valid
2399,378,7.074,104,360,Valid
2399,946,6.901,107,344,Valid
2400,491,6.728,111,299,Valid
2401,51,7.122,104,373,Valid
2401,619,7.181,107,365,Valid
2402,195,7.257,104,357,Valid
2402,771,7.328,104,359,Valid
2403,347,7.422,104,381,Valid
2403,923,7.544,104,378,Valid
2404,499,7.546,102,406,Valid
2405,83,7.719,102,417,Valid
2405,667,7.638,102,392,Valid
2406,259,7.549,101,407,Valid
2406,851,7.381,101,358,Valid
2407,427,7.381,105,354,Valid
2408,19,7.176,100,354,Valid
2408,611,7.348,102,358,Valid
2409,211,7.592,100,369,Valid
2409,795,7.506,102,376,Valid
2410,380,7.394,102,383,Valid
2410,980,7.325,98,375,Valid
2411,564,7.47,104,371,Valid
2412,164,7.536,98,359,Valid
2412,732,7.236,107,339,Valid
2413,316,7.125,102,341,Valid
2413,900,7.302,104,336,Valid
2414,476,7.488,102,375,Valid
2415,76,7.465,98,393,Valid
2415,652,7.257,107,320,Valid
2416,220,7.12,104,341,Valid
2416,788,6.85,107,284,Valid
2417,356,7.018,101,390,Valid
2417,964,6.8,101,306,Valid
2418,572,6.584,97,324,Valid
2419,140,6.568,107,288,Valid
2419,725,6.713,102,342,Valid
2420,277,6.662,110,320,Valid
2420,869,7.049,100,350,Valid
2421,453,7.257,102,344,Valid
2422,13,6.944,107,360,Valid
2422,605,6.807,102,284,Valid
2423,181,6.634,102,273,Valid
2423,741,6.571,105,350,Valid
2424,341,6.541,101,300,Valid
2424,917,6.53,104,315,Valid
2425,509,6.388,101,286,Valid
2426,53,6.541,110,305,Valid
2426,637,6.558,102,296,Valid
2427,197,6.467,105,320,Valid
2427,797,6.574,100,349,Valid
2428,382,6.574,104,332,Valid
2428,942,6.634,107,318,Valid
2429,510,6.589,105,294,Valid
2430,94,6.873,101,394,Valid
2430,686,6.497,101,292,Valid
2431,262,6.172,107,265,Valid
2431,814,6.281,105,323,Valid
2432,390,6.149,105,280,Valid
2432,926,5.966,111,312,Valid
2433,566,6.325,96,305,Valid
2434,94,5.994,110,276,Valid
2434,662,6.396,104,361,Valid
2435,262,6.236,101,268,Valid
2435,814,6.096,108,289,Valid
2436,398,6.03,102,285,Valid
2436,942,5.969,110,272,Valid
2437,487,6.005,110,299,Valid
2438,47,6.289,105,326,Valid
2438,615,6.076,105,307,Valid
2439,151,6.347,113,325,Valid
2439,727,6.67,101,372,Valid
2440,287,6.698,108,355,Valid
2440,847,6.647,107,315,Valid
2441,415,6.774,107,329,Valid
2441,991,6.607,104,317,Valid
2442,535,6.535,108,305,Valid
2443,127,6.411,102,279,Valid
2443,687,6.063,105,296,Valid
2444,287,5.733,101,240,Valid
2444,847,5.733,107,240,Valid
2445,431,6.104,102,322,Valid
2446,7,6.086,104,297,Valid
2446,576,6.347,102,334,Valid
2447,120,6.068,113,296,Valid
2447,688,5.928,105,234,Valid
2448,256,6.068,105,306,Valid
2448,808,5.987,107,314,Valid
2449,352,6.444,110,348,Valid
2449,928,6.833,104,382,Valid
2450,512,6.624,104,330,Valid
2451,72,6.276,107,282,Valid
2451,640,6.447,102,371,Valid
2452,232,6.228,102,319,Valid
2452,840,6.238,100,301,Valid
2453,384,6.195,111,262,Valid
2453,920,6.665,108,388,Valid
2454,512,6.576,102,323,Valid
2455,64,6.883,107,410,Valid
2455,680,7.038,97,373,Valid
2456,248,6.812,107,304,Valid
2456,801,6.881,108,336,Valid
2457,393,6.942,100,382,Valid
2457,985,6.596,102,301,Valid
2458,561,6.955,102,375,Valid
2459,201,6.622,93,347,Valid
2459,809,6.055,98,277,Valid
2460,377,6.241,104,308,Valid
2460,945,6.215,107,322,Valid
2461,521,6.482,102,369,Valid
2462,97,6.264,107,319,Valid
2462,689,6.21,100,325,Valid
2463,281,6.228,101,299,Valid
2463,857,6.236,102,330,Valid
2464,441,5.944,105,260,Valid
2465,17,5.786,102,286,Valid
2465,570,6.121,110,316,Valid
2466,146,6.398,104,333,Valid
2466,722,6.629,102,380,Valid
2467,338,6.627,98,324,Valid
2467,914,6.447,102,316,Valid
2468,506,6.675,101,375,Valid
2469,82,6.49,105,324,Valid
2469,682,6.604,98,343,Valid
2470,298,6.459,97,324,Valid
2470,866,6.365,107,311,Valid
2471,466,6.218,100,295,Valid
2472,10,6.294,108,301,Valid
2472,578,6.203,105,299,Valid
2473,162,6.233,104,318,Valid
2473,738,6.551,101,378,Valid
2474,306,6.863,108,374,Valid
2474,891,6.815,102,307,Valid
2475,451,6.576,104,366,Valid
2476,43,6.533,104,307,Valid
2476,627,6.421,101,320,Valid
2477,179,6.398,107,336,Valid
2477,779,6.51,101,347,Valid
2478,339,6.396,107,352,Valid
2478,939,6.477,101,336,Valid
2479,531,6.576,100,324,Valid
2480,83,6.563,108,379,Valid
2480,675,6.17,102,310,Valid
2481,187,6.436,119,278,Valid
2483,764,6.596,,431,Valid
2484,324,6.817,105,356,Valid
2484,940,7.468,96,433,Valid
2485,516,7.117,102,470,Valid
2486,196,7.452,90,409,Valid
2486,860,7.874,90,434,Valid
2487,492,7.955,94,440,Valid
2488,116,7.836,94,374,Valid
2488,684,7.468,105,431,Valid
2489,308,7.521,98,362,Valid
2489,876,7.77,107,311,Valid
2490,388,8.019,111,444,Valid
2490,948,7.673,111,360,Valid
2491,516,7.429,105,298,Valid
2492,52,7.386,110,352,Valid
2492,604,7.198,108,324,Valid
2493,196,7.333,100,354,Valid
2493,749,7.455,110,370,Valid
2494,293,7.059,111,298,Valid
2494,797,6.761,119,299,Valid
2495,389,7.054,98,404,Valid
2495,989,7.033,101,314,Valid
2496,541,7.031,108,361,Valid
2497,125,6.855,104,256,Valid
2497,661,6.81,108,348,Valid
2498,261,6.513,102,292,Valid
2498,821,6.535,105,309,Valid
2499,413,6.584,100,315,Valid
2499,973,6.317,110,294,Valid
2500,533,6.325,105,295,Valid
2501,93,5.885,108,256,Valid
2501,645,5.966,107,283,Valid
2502,205,5.865,107,268,Valid
2502,742,5.893,111,308,Valid
2503,310,6.01,105,278,Valid
2503,870,5.964,107,269,Valid
2504,422,5.87,108,311,Valid
2504,966,5.908,111,275,Valid
2505,518,6.015,107,298,Valid
2506,70,5.906,108,286,Valid
2506,606,5.822,110,279,Valid
2507,150,5.936,111,275,Valid
2507,710,5.728,107,264,Valid
2508,262,5.712,108,257,Valid
2508,814,5.801,107,290,Valid
2509,390,5.636,105,253,Valid
2509,934,5.69,110,291,Valid
2510,494,5.682,108,251,Valid
2511,38,5.796,107,304,Valid
2511,607,5.667,107,254,Valid
2512,159,5.664,108,252,Valid
2512,703,5.596,108,285,Valid
2513,263,5.258,111,204,Valid
2513,799,5.141,110,210,Valid
2514,351,5.199,105,247,Valid
2514,935,4.788,105,184,Valid
2515,471,4.676,110,212,Valid
2515,991,4.778,113,268,Valid
2516,559,4.483,110,169,Valid
2517,103,4.272,108,152,Valid
2517,631,4.587,110,270,Valid
2518,207,4.409,108,196,Valid
2518,743,4.529,108,198,Valid
2519,287,4.618,110,233,Valid
2519,823,4.521,113,183,Valid
2520,327,4.884,115,260,Valid
2520,880,5.126,108,308,Valid
2521,456,4.813,107,175,Valid
2522,8,5.108,108,231,Valid
2522,536,4.882,111,232,Valid
2523,96,5.072,105,285,Valid
2523,680,4.902,105,181,Valid
2524,232,5.138,105,245,Valid
2524,760,5.009,115,233,Valid
2525,336,5.194,104,224,Valid
2525,864,5.438,113,251,Valid
2526,408,5.329,110,275,Valid
2526,960,5.103,108,242,Valid
2527,488,4.864,115,184,Valid
2528,40,4.983,105,244,Valid
2528,568,4.958,115,232,Valid
2529,136,4.923,104,230,Valid
2529,673,4.95,113,216,Valid
2530,217,4.925,108,278,Valid
2530,785,4.717,108,189,Valid
2531,337,4.994,105,253,Valid
2531,881,4.933,111,236,Valid
2532,425,4.768,111,200,Valid
2532,969,4.729,108,241,Valid
2533,521,4.613,108,193,Valid
2534,73,4.618,110,198,Valid
2534,617,4.364,108,180,Valid
2535,145,4.729,111,276,Valid
2535,649,4.867,120,256,Valid
2536,209,4.925,107,214,Valid
2536,745,5.199,111,211,Valid
2537,297,5.484,108,286,Valid
2537,865,5.133,107,230,Valid
2538,418,4.813,110,165,Valid
2538,954,5.024,107,248,Valid
2539,506,4.714,111,183,Valid
2540,18,4.755,115,226,Valid
2540,586,4.796,104,228,Valid
2541,122,4.529,117,173,Valid
2541,626,4.689,113,246,Valid
2542,178,4.432,113,163,Valid
2542,698,4.382,111,178,Valid
2543,250,4.219,108,175,Valid
2543,778,4.181,113,194,Valid
2544,362,4.001,104,164,Valid
2544,906,3.965,110,139,Valid
2545,466,4.128,104,207,Valid
2546,10,3.955,113,170,Valid
2546,546,3.764,111,160,Valid
2547,82,3.574,111,130,Valid
2547,626,3.556,108,147,Valid
2548,178,3.79,111,180,Valid
2548,739,3.678,105,136,Valid
2549,291,3.429,110,107,Valid
2549,795,3.439,115,160,Valid
2550,315,3.599,115,191,Valid
2550,867,3.8,108,179,Valid
2551,395,4.384,117,215,Valid
2551,915,4.547,111,231,Valid
2552,491,4.458,104,199,Valid
2553,51,4.552,108,163,Valid
2553,627,4.884,107,220,Valid
2554,203,4.351,102,150,Valid
2554,763,3.967,105,135,Valid
2555,275,3.719,119,137,Valid
2555,803,3.721,110,200,Valid
2556,363,3.459,113,67,Valid
2556,851,3.571,117,145,Valid
2604,193,4.63,,344,Valid
2604,785,6.119,101,410,Valid
2605,393,7.178,100,551,Valid
2605,993,7.168,102,318,Valid
2606,561,7.694,104,318,Valid
2607,145,7.788,102,410,Valid
2607,737,7.633,101,321,Valid
2608,345,7.734,97,439,Valid
2608,953,7.287,100,348,Valid
2609,521,7.305,104,329,Valid
2610,113,7.48,101,356,Valid
2610,689,7.503,107,323,Valid
2611,201,6.558,117,226,Valid
2611,721,7.277,111,395,Valid
2612,273,7.973,105,517,Valid
2612,858,7.981,105,422,Valid
2613,458,8.161,98,401,Valid
2614,34,8.26,104,471,Valid
2614,650,8.255,100,375,Valid
2615,234,8.377,101,411,Valid
2615,826,8.313,102,387,Valid
2616,410,8.301,102,398,Valid
2617,18,8.313,97,405,Valid
2617,578,7.968,108,333,Valid
2618,130,8.044,107,375,Valid
2618,706,8.306,104,424,Valid
2619,274,8.072,105,394,Valid
2619,834,7.846,108,336,Valid
2620,402,7.983,104,383,Valid
2620,954,8.138,108,394,Valid
2621,507,8.042,108,424,Valid
2622,91,8.171,102,413,Valid
2622,659,8.052,105,407,Valid
2623,259,8.148,98,420,Valid
2623,811,7.757,111,385,Valid
2624,363,7.907,105,378,Valid
2624,931,7.958,107,402,Valid
2625,483,7.724,110,356,Valid
2626,27,7.958,107,382,Valid
2626,579,8.1,110,410,Valid
2627,163,8.156,101,442,Valid
2627,755,8.105,102,395,Valid
2628,331,8.049,102,412,Valid
2628,931,8.385,100,466,Valid
2629,531,8.385,100,445,Valid
2630,99,8.156,108,377,Valid
2630,651,8.341,107,425,Valid
2631,203,8.456,108,425,Valid
2631,788,8.672,102,450,Valid
2632,388,8.938,98,497,Valid
2632,996,8.877,98,468,Valid
2633,572,8.659,105,432,Valid
2634,164,8.733,101,452,Valid
2634,748,8.766,102,399,Valid
2635,332,8.532,102,432,Valid
2635,924,8.313,101,406,Valid
2636,500,8.44,104,435,Valid
2637,92,8.631,100,484,Valid
2637,692,8.522,101,425,Valid
2638,292,8.537,100,438,Valid
2638,868,8.153,105,352,Valid
2639,444,8.039,102,408,Valid
2640,20,7.742,105,336,Valid
2640,613,8.039,97,442,Valid
2641,221,8.1,101,415,Valid
2641,805,8.037,102,384,Valid
2642,397,8.169,102,368,Valid
2642,981,8.23,100,438,Valid
2643,581,8.004,102,361,Valid
2644,189,7.927,98,329,Valid
2644,789,7.887,98,398,Valid
2645,373,7.818,102,359,Valid
2645,949,7.577,105,333,Valid
2646,525,7.455,102,347,Valid
2647,117,7.523,101,369,Valid
2647,709,7.643,101,364,Valid
2648,309,7.341,98,355,Valid
2648,901,7.374,102,351,Valid
2649,486,7.391,102,343,Valid
2650,78,7.282,101,328,Valid
2650,678,7.422,100,360,Valid
2651,262,7.323,101,362,Valid
2651,846,7.483,102,385,Valid
2652,446,7.744,100,403,Valid
2653,54,7.653,100,363,Valid
2653,638,7.473,102,377,Valid
2654,246,7.386,98,359,Valid
2654,830,7.384,101,383,Valid
2655,414,7.31,105,357,Valid
2655,982,7.414,105,334,Valid
2656,558,7.445,102,361,Valid
2657,142,7.706,102,381,Valid
2657,742,7.826,100,407,Valid
2658,318,7.65,105,349,Valid
2658,903,7.877,101,371,Valid
2659,479,8.133,102,451,Valid
2660,63,7.75,105,348,Valid
2660,615,7.836,107,375,Valid
2661,231,8.08,96,420,Valid
2661,815,7.851,104,370,Valid
2662,391,7.638,105,337,Valid
2662,983,7.65,98,383,Valid
2663,567,7.549,104,371,Valid
2664,159,7.724,101,383,Valid
2664,743,7.503,102,336,Valid
